Sr No,Date,Startup Name,Industry Vertical,SubVertical,City Location,Investors Name,Investment Type,Amount in USD(K),Amount in INR(K),Remarks,City Tier
1796,2015-06-01,Truebil,Used Car Marketplace,Unknown,Mumbai,"Kae Capital, Aupam Mittal",Seed Funding,500.0,44000.0,No Remark,Tier 1 India
1797,2015-06-01,Meritnation,Online Learning Platform,Unknown,New Delhi,IfoEdge,Private Equity,4000.0,352000.0,Series C,Tier 1 India
1798,2015-06-01,Eattreatonline,Healthy Food Online Community,Unknown,New Delhi,Group of 15 Agel Ivestors,Seed Funding,350.0,30800.0,No Remark,Tier 1 India
1799,2015-06-01,Glamrs,Online Fashion Video Portal,Unknown,Mumbai,"Vetureworks Idia, Blume Vetures, Batlivala & Karai Securities, Nikuj Jhaveri",Private Equity,1000.0,88000.0,Pre-Series A,Tier 1 India
1800,2015-06-01,Proviera,Probiotic Technology Products Manufacturer,Unknown,Chennai,Ifuse Vetures,Private Equity,550.0,48400.0,No Remark,Tier 1 India
1801,2015-06-01,Arth DesignBuild,Architectural Design & Consulting,Unknown,Hyderabad,Sriivas Tirupati,Seed Funding,500.0,44000.0,No Remark,Tier 1 India
1802,2015-06-02,Saama,Big Data & Analytics Services,Unknown,Pune,Carrick Capital Parters,Private Equity,35000.0,3080000.0,Series A,Tier 1 India
1803,2015-06-02,AllIzHealth,Health & Wellness,Unknown,Pune,Mumbai Agels & Other agel ivestors,Seed Funding,350.0,30800.0,No Remark,Tier 1 India
1804,2015-06-03,Propstack,Real Estate,Unknown,Mumbai,DMG Iformatio,Private Equity,3000.0,264000.0,Series A,Tier 1 India
1805,2015-06-03,MyTaxiIndia,Online Car Rental Affiliates,Unknown,New Delhi,Gree House Vetures,Seed Funding,100.0,8800.0,No Remark,Tier 1 India
1806,2015-06-03,Arkin Net,Data Center Software Platform,Unknown,Pune,Nexus Veture Parters,Private Equity,15000.0,1320000.0,Series B,Tier 1 India
1807,2015-06-03,Little Black Book Delhi,Online City & Lifestyle Guide,Unknown,New Delhi,"Raja Aada, Niraj Sigh, Sachi Bhatia, Sigapore Agel Network & Aseem Vadehra",Seed Funding,150.0,13200.0,No Remark,Tier 1 India
1808,2015-06-03,iCustomadeit,Bespoke Merchandize Marketplace,Unknown,Pune,"Viredra Shahey, Dr Paresh Doshi",Seed Funding,250.0,22000.0,No Remark,Tier 1 India
1809,2015-06-04,Ecom Express,Logistics,Unknown,New Delhi,Warburg Picus,Private Equity,137000.0,12056000.0,Series C,Tier 1 India
1810,2015-06-04,Vidooly,Video Intelligence Platform,Unknown,Noida,Bessemer Veture Parters,Private Equity,1000.0,88000.0,Pre-Series A,Tier 1 India
1811,2015-06-04,Zopper,Hyperlocal Services,Unknown,Mumbai,"Tiger Global, Nirvaa Vetures Advisors",Private Equity,20000.0,1760000.0,Series C,Tier 1 India
1812,2015-06-04,Flipkart,E-Commerce,Unknown,Bengaluru,Morga Staley,Private Equity,50000.0,4400000.0,Late Stage,Tier 1 India
1813,2015-06-05,kWatt Solutions,Energy,Unknown,Mumbai,Ukow,Seed Funding,500.0,44000.0,No Remark,Tier 1 India
1814,2015-06-05,Medwell Ventures,Health & Wellness,Unknown,Bengaluru,"Fidelity Growth Parters, Fidelity Bioscieces",Private Equity,10000.0,880000.0,Series A,Tier 1 India
1815,2015-06-05,Jugnoo,Auto Rickshaw Based Services,Unknown,Chennai,"Sow Leopard, Paytm",Private Equity,5000.0,440000.0,Series A,Tier 1 India
1816,2015-06-08,Applied Solar Technologies,Off-Grid Solar Power,Unknown,Mumbai,"Future Fud,Bessemer Veture, Capricor Ivestmet ad IFC",Private Equity,40000.0,3520000.0,Series B,Tier 1 India
1817,2015-06-09,Clovia,Private Label Lingerie Ecommerce,Unknown,New Delhi,IvyCap Vetures,Private Equity,5000.0,440000.0,Series A,Tier 1 India
1818,2015-06-09,Swiggy,Online Food Ordering,Unknown,Bengaluru,"Norwest Veture Parters, SAIF Parters, Accel Parters",Private Equity,16500.0,1452000.0,Series B,Tier 1 India
1819,2015-06-09,PayMango,Mobile Commerce Platform,Unknown,Gurgaon,Group of Agel Ivestors,Seed Funding,234.0,20592.0,No Remark,Tier 1 India
1820,2015-06-09,Teritree,Digital Marketing Services,Unknown,Bengaluru,KCL,Seed Funding,140.0,12320.0,No Remark,Tier 1 India
1821,2015-06-10,Voonik,Fashion Ecommerce Store,Unknown,Bengaluru,"Sequoia Capital, Seedfud",Private Equity,5000.0,440000.0,Series A,Tier 1 India
1822,2015-06-11,AdStringO,Mobile Compression Software,Unknown,Mumbai,"Arihat Pati, Vishal Khare, Viswaath Ramachadra",Seed Funding,350.0,30800.0,No Remark,Tier 1 India
1823,2015-06-11,Faircent.com,Peer To Peer Lending Platform,Unknown,Gurgaon,M&S Parters Pte. Ltd,Seed Funding,250.0,22000.0,Pre-Series A,Tier 1 India
1824,2015-06-12,La Renon,Health & Wellness,Unknown,Ahmedabad,Sequoia Capital,Private Equity,16000.0,1408000.0,Series A,Tier 2/3 India
1825,2015-06-15,Homelane,Home Furnishing Solutions,Unknown,Bengaluru,Sequoia Capital,Private Equity,50000.0,4400000.0,Series B,Tier 1 India
1826,2015-06-15,Shippr,Logistics,Unknown,Bengaluru,i2idia Pvt Ltd,Seed Funding,500.0,44000.0,No Remark,Tier 1 India
1827,2015-06-16,CouponRaja,Online Coupon & Comparison Platform,Unknown,Mumbai,"Mahesh Pratapei, Pallab Chatterjee & others",Seed Funding,500.0,44000.0,No Remark,Tier 1 India
1828,2015-06-17,MyDentist,Dental Clinic Chain,Unknown,Mumbai,"LGT Group, Asia Healthcare fud, Seedfud",Private Equity,8200.0,721600.0,Series C,Tier 1 India
1829,2015-06-18,Fracktal Works,3D Printer Manufacturer,Unknown,Bengaluru,Neoteric Ifomatique Limited,Private Equity,3000.0,264000.0,Series A,Tier 1 India
1830,2015-06-18,Hansa Customer Equity,It / Customer Engagement Consulting,Unknown,Mumbai,ASK Pravi,Private Equity,5000.0,440000.0,Series A,Tier 1 India
1831,2015-06-19,Housejoy,Home Services Marketplace,Unknown,Bengaluru,Matrix Parters,Private Equity,4000.0,352000.0,Series A,Tier 1 India
1832,2015-06-19,FundsIndia.com,Financial Services Platform,Unknown,Chennai,"Faerig Capital, Foudatio Capital, Ivetus Capital Parters",Private Equity,11000.0,968000.0,Series C,Tier 1 India
1833,2015-06-20,Cupick,Social Network For Artists,Unknown,Bengaluru,Group of Agel Ivestors from US/Idia,Seed Funding,120.0,10560.0,No Remark,Tier 1 India
1834,2015-06-20,Tracxn,Startup Funding Platform,Unknown,Bengaluru,"Sachi Basal, Buy Basal & other ivestors",Private Equity,10000.0,880000.0,Series A,Tier 1 India
1835,2015-06-21,Holachef,Food Delivery,Unknown,Mumbai,"Kalaari Capital, Idia Quotiet",Private Equity,3100.0,272800.0,Series A,Tier 1 India
1836,2015-06-22,elong,Data Driven Recruitment Recommendation,Unknown,Bengaluru,"Kual Bahl, Rohit Basal, Blume Vetures, Phaidra Sama, Raju Reddy",Private Equity,5000.0,440000.0,Series A,Tier 1 India
1837,2015-06-22,Vidgyor,Video Advertisement Platform,Unknown,Bengaluru,AgelPrime,Seed Funding,500.0,44000.0,No Remark,Tier 1 India
1838,2015-06-23,Goodservice,Mobile Chat Based Concierge Service,Unknown,New Delhi,Sequoia Capital,Private Equity,1600.0,140800.0,Series A,Tier 1 India
1839,2015-06-23,Treebo,Online Budget Hotel Booking Service,Unknown,Bengaluru,"Matrix Parters Idia, SAIF Parters",Private Equity,6000.0,528000.0,Series A,Tier 1 India
1840,2015-06-23,EduKart,Edtech,Unknown,New Delhi,"Holostik Group, YouWeCa Vetures, 500 Startups, Vijay Shekhar Sharma, Maish Kheterpal, Amit Pati",Private Equity,1000.0,88000.0,Series A,Tier 1 India
1841,2015-06-24,Indix,Saas Product Intelligence Platform,Unknown,Unknown,"Nokia Growth Parters, Nexus Veture Parters, Avalo Vetures",Private Equity,15000.0,1320000.0,Series C,Other
1842,2015-06-24,The Porter,Logistics,Unknown,Mumbai,"Sequoia Capital, Kae Capital, Aupam Mittal, Sadeep Tado",Private Equity,5500.0,484000.0,Series A,Tier 1 India
1843,2015-06-24,Retention.ai,App Analytics Platform,Unknown,Bengaluru,"Mercury Fud, Ashu Sharma, Pratyush Prasaa, Robert Witers & others",Seed Funding,500.0,44000.0,No Remark,Tier 1 India
1844,2015-06-25,Fusion Microfinance,Micro Finance Platform,Unknown,New Delhi,"Developmet fiace istitutio Belgia Ivestmet Compay, Oikocredit",Private Equity,8600.0,756800.0,Series C,Tier 1 India
1845,2015-06-25,Zinka,Logistics,Unknown,Bengaluru,"Accel Parters, Flipkart",Private Equity,6000.0,528000.0,Series A,Tier 1 India
1846,2015-06-26,CreditMantri,Credit Management Services,Unknown,Chennai,"IDG Vetures Idia, Elevar Equity, Accio Veture Lab",Private Equity,2500.0,220000.0,Series A,Tier 1 India
1847,2015-06-26,GetMyPeon,Hyperlocal Services,Unknown,Mumbai,Udisclosed ivestors,Seed Funding,250.0,22000.0,No Remark,Tier 1 India
1848,2015-06-29,UrbanClap,Hyperlocal Services,Unknown,New Delhi,"SAIF Parters, Accel Parters",Private Equity,10000.0,880000.0,Series A,Tier 1 India
1849,2015-06-29,AdWyze,Marketing / Advertising Automation Platform,Unknown,Bengaluru,Mape Advisory,Seed Funding,1000.0,88000.0,No Remark,Tier 1 India
1850,2015-06-29,Zimmber,Hyperlocal Services,Unknown,Mumbai,"Navee Tiwari, Mohit Saxea, Amit Gupta, Piyush Shah, Maish Dugar",Seed Funding,400.0,35200.0,No Remark,Tier 1 India
1851,2015-06-30,Flatchat,Flat Rental Mobile App,Unknown,Bengaluru,Commofloor,Private Equity,2500.0,220000.0,Strategic Funding,Tier 1 India
1852,2015-06-30,MyCFO,Wealth Management Platform,Unknown,Mumbai,Sameer Koticha,Private Equity,1500.0,132000.0,Series A,Tier 1 India
1853,2015-05-01,Foodpanda,Food Delivery,Unknown,Gurgaon,"Goldma Sachs, Rocket Iteret",Private Equity,100000.0,8800000.0,Series D,Tier 1 India
1854,2015-05-01,Termsheet,Fund Raising Platform,Unknown,Chennai,"Aad Vijay, Nipu Dureja, Satyajit Heeralal, Keith Rodricks, Gaurav Locha, Azmul Haque, Nikhil Bagri",Seed Funding,100.0,8800.0,No Remark,Tier 1 India
1855,2015-05-04,Applicate,Workforce Management Software,Unknown,Bengaluru,"Rishi Vasudev, Amit Gupta, Rajiv Naya",Seed Funding,550.0,48400.0,No Remark,Tier 1 India
1856,2015-05-04,World Art Community,E-Commerce,Unknown,Gurgaon,Viraj Tyagi & others,Seed Funding,200.0,17600.0,No Remark,Tier 1 India
1857,2015-05-04,SpoonJoy,Food Delivery,Unknown,Bengaluru,SAIF Parters,Seed Funding,1000.0,88000.0,No Remark,Tier 1 India
1858,2015-05-05,Seed Schools,Affordable Education,Unknown,Hyderabad,Acume Fud,Seed Funding,650.0,57200.0,No Remark,Tier 1 India
1859,2015-05-05,Ignis Careers,Career Development,Unknown,Hyderabad,Acume Fud,Seed Funding,250.0,22000.0,No Remark,Tier 1 India
1860,2015-05-05,Square Yards,Real Estate,Unknown,Gurgaon,Udisclosed Ivestors,Private Equity,6000.0,528000.0,pre-Series A,Tier 1 India
1861,2015-05-05,Fintellix,Banking Analytics Platform,Unknown,Bengaluru,"IDG Vetures, Sequoia Capital",Private Equity,15000.0,1320000.0,Series C,Tier 1 India
1862,2015-05-06,Delhivery,Logistics,Unknown,Gurgaon,"Tiger Global Maagemet, Multiples Alterate Asset Maagemet, Nexus Veture Parters, Times Iteret",Private Equity,85000.0,7480000.0,Series D,Tier 1 India
1863,2015-05-06,Swiggy,Food Delivery,Unknown,Bengaluru,Norwest Veture Parters,Private Equity,15000.0,1320000.0,Series B,Tier 1 India
1864,2015-05-07,Box8,Food Delivery,Unknown,Mumbai,Mayfield Vetures,Private Equity,3500.0,308000.0,Series A,Tier 1 India
1865,2015-05-07,Toppr,Edtech,Unknown,Mumbai,"Fidelity Growth Parters Idia, SAIF Parters, Helio Vetures",Private Equity,10000.0,880000.0,Series B,Tier 1 India
1866,2015-05-07,Vedantu,Edtech,Unknown,Bengaluru,"Accel Parters, Tiger Global Maagemet",Private Equity,5000.0,440000.0,Series A,Tier 1 India
1867,2015-05-08,BuyHatke,Online Product Comparison,Unknown,Bengaluru,"S.Gopalakrisha, Beeos",Seed Funding,1000.0,88000.0,No Remark,Tier 1 India
1868,2015-05-08,Uniken,Online Security Platform,Unknown,Pune,Exfiity Vetures,Private Equity,2000.0,176000.0,Bridge Round Pre-Series B,Tier 1 India
1869,2015-05-08,GrandOpinion,Online Medical Diagnostic,Unknown,New Delhi,Florida based Agel ivestor,Seed Funding,150.0,13200.0,No Remark,Tier 1 India
1870,2015-05-12,ZapStitch,Cloud Data Integration Platform,Unknown,Bengaluru,"Helio Veture Parters, Orios Veture Parters",Private Equity,2000.0,176000.0,Pre-Series A,Tier 1 India
1871,2015-05-12,Wassup,Mobile Laundry Cleaning Service,Unknown,Chennai,"Aru Chadra Moha, Pravee Siha",Private Equity,2000.0,176000.0,Pre-Series A,Tier 1 India
1872,2015-05-14,Plancess,Edtech,Unknown,Mumbai,"Rajedra Gogri, Chadrakat Gogri",Seed Funding,2000.0,176000.0,No Remark,Tier 1 India
1873,2015-05-14,IndianRoots.com,Lifestyle Ecommerce Portal,Unknown,Gurgaon,KJS Group,Private Equity,5000.0,440000.0,Series B,Tier 1 India
1874,2015-05-14,RedPolka,Online Fashion Aggregator,Unknown,Mumbai,Udisclosed Ivestors,Seed Funding,250.0,22000.0,No Remark,Tier 1 India
1875,2015-05-15,Venturesity,Online Job Skills Showcase,Unknown,Bengaluru,"Phaidra Sama, Jay Sethuram, Hemat Kaakia, Ravi Trivedi",Seed Funding,270.0,23760.0,No Remark,Tier 1 India
1876,2015-05-19,Chaayos,Offline Tea Chain,Unknown,New Delhi,Tiger Global Maagemet,Private Equity,1000.0,88000.0,Series A,Tier 1 India
1877,2015-05-19,Akosha,Business Messaging App,Unknown,New Delhi,Sequoia Capital,Private Equity,16000.0,1408000.0,Series B,Tier 1 India
1878,2015-05-19,Cooey,Health Mobile App,Unknown,Bengaluru,Subhash Goyal,Seed Funding,470.0,41360.0,No Remark,Tier 1 India
1879,2015-05-19,MeetUniv,Online Ed-Tech Platform,Unknown,Noida,Peesh Veture Capital,Seed Funding,1000.0,88000.0,No Remark,Tier 1 India
1880,2015-05-19,Crown-it,Hyperlocal Services,Unknown,Gurgaon,"Accel Parters, Helio Veture Parters",Private Equity,5500.0,484000.0,Series A,Tier 1 India
1881,2015-05-19,Trucksfirst,Trucking Logistic Operations,Unknown,Gurgaon,SAIF parters,Private Equity,10000.0,880000.0,Series A,Tier 1 India
1882,2015-05-20,Lookup,B2C Messaging App,Unknown,Bengaluru,Biz Stoe,Private Equity,3000.0,264000.0,Series A,Tier 1 India
1883,2015-05-22,\\\\xc2\\\\xa0Nudgespot,Customer Engagement Platform,Unknown,Bengaluru,"Kae Capital, Aoop Goyal, Mike Shah, VA Sastry",Seed Funding,625.0,55000.0,No Remark,Tier 1 India
1884,2015-05-22,EveningFlavors,Online Table Reservation,Unknown,Bengaluru,Sadiep Shrivatsava,Seed Funding,500.0,44000.0,No Remark,Tier 1 India
1885,2015-05-25,ZenParent,Parents Focused Web Content,Unknown,Bengaluru,i2idia Vetures,Seed Funding,500.0,44000.0,No Remark,Tier 1 India
1886,2015-05-26,UrbanPro,On-Demand Service Marketplace,Unknown,Bengaluru,Nirvaa Veture Advisors,Private Equity,2000.0,176000.0,Series A,Tier 1 India
1887,2015-05-26,Goodbox,On-Demand Business Messaging,Unknown,Bengaluru,Maipal Group,Seed Funding,200.0,17600.0,No Remark,Tier 1 India
1888,2015-05-26,Renderlogy,Online Home Dxc3Xa9Cor,Unknown,Hyderabad,Astarc Vetures,Private Equity,1000.0,88000.0,Series A,Tier 1 India
1889,2015-05-27,Postman,Api Workflow Platform,Unknown,Bengaluru,Nexus Veture Parters,Seed Funding,1000.0,88000.0,Series A,Tier 1 India
1890,2015-05-27,Casa2inns,Affordable Hotel Booking Online,Unknown,New Delhi,"Accel Parters, Kalaari Capital",Private Equity,5000.0,440000.0,Series A,Tier 1 India
1891,2015-05-27,FleetRover,Logistics,Unknown,Goa,"Tim Che, Sajay Vekat",Seed Funding,180.0,15840.0,No Remark,Tier 2/3 India
1892,2015-05-28,TheKarrier,Logistics,Unknown,Bengaluru,"Sol Primero, Outbox Vetures, Nikuj Jai",Seed Funding,240.0,21120.0,No Remark,Tier 1 India
1893,2015-05-28,Zoomcar,Self-Driven Car Rental,Unknown,Bengaluru,Sequoia Capital,Private Equity,5000.0,440000.0,Series B Interim Funding,Tier 1 India
1894,2015-05-30,Ather Energy,Electric Scooter Manufacturer,Unknown,Bengaluru,Tiger Global,Private Equity,12000.0,1056000.0,Series A,Tier 1 India
1895,2015-04-03,Swiggy,Food Delivery,Unknown,Bengaluru,"Accel Parters, SAIF Parters",Private Equity,2000.0,176000.0,Series A,Tier 1 India
1896,2015-04-04,Bluegape,Web Content Publishing,Unknown,Gurgaon,"Rudy Gopalakrisha, ah! Vetures",Seed Funding,200.0,17600.0,No Remark,Tier 1 India
1897,2015-04-04,KeepTrax,Location Based App,Unknown,Dallas,Ukow,Seed Funding,1000.0,88000.0,No Remark,Tier 1 International
1898,2015-04-06,InstaLively,Video Streaming,Unknown,New Delhi,"Rajesh Sawhey , Raja Aada, Amit Raja, Niraj Sigh, AECAL, MeraEvets.",Seed Funding,120.0,10560.0,No Remark,Tier 1 India
1899,2015-04-07,Pricejugaad,Price Comparison,Unknown,Hyderabad,"Amit Tyagi, Sadeep Acharya & others",Seed Funding,165.0,14520.0,No Remark,Tier 1 India
1900,2015-04-07,Quikr,Online Classifieds,Unknown,Mumbai,"Tiger Global, Ivestmet AB Kievik, Steadview Capital",Private Equity,150000.0,13200000.0,Series G (Check prev funding details here),Tier 1 India
1901,2015-04-07,PressPlay,Travel Entertainment,Unknown,New Delhi,"Sequoia Capital, Jaso Hirschhor, Jarett Poser, ad Amit Bhatiai",Seed Funding,2200.0,193600.0,No Remark,Tier 1 India
1902,2015-04-08,FirstCry.com,E-Commerce,Unknown,Pune,"Silico Valley Vetures, NEA Vetures, Valiat Capital, IDG Vetures Idia, SAIF Parters, Vertex Vetures",Private Equity,10000.0,880000.0,"Series D ( In Feb it was announced they raised 26M, but it is 36M, so added here)",Tier 1 India
1903,2015-04-08,MobiKwik,Digital / Mobile Wallet,Unknown,Gurgaon,"Tree Lie Asia, Cisco Ivestmets, America Express, Sequoia Capital",Private Equity,25000.0,2200000.0,Series B,Tier 1 India
1904,2015-04-08,Olacabs,Cab Aggregator,Unknown,Bengaluru,"DST Global, Steadview Capital, Tiger Global, Accel Parters & Others",Private Equity,400000.0,35200000.0,Series E (Updated from 315M to 400M after Press Release),Tier 1 India
1905,2015-04-09,Gadgetwood,Device Repair Svcs,Unknown,New Delhi,"Ajai Chowdhry, Ashvi Chadha, Yogesh Basal,Niti Sighal & Others",Seed Funding,200.0,17600.0,No Remark,Tier 1 India
1906,2015-04-09,Bonhomia,Premium Beverages,Unknown,New Delhi,"Kawaljit Sigh, Shripad Nadkari, Sarvesh Shahra & Others",Seed Funding,2000.0,176000.0,No Remark,Tier 1 India
1907,2015-04-09,Changer Mints,Digital / Mobile Wallet,Unknown,Kolkata,Hyderabad based ivestor,Seed Funding,165.0,14520.0,No Remark,Tier 2/3 India
1908,2015-04-09,Urban Ladder,Online Furnishingecommerce,Unknown,Bengaluru,"Sequoia Capital, TR Capital, Steadview Capital, SAIF Parters, Kalaari Capital",Private Equity,50000.0,4400000.0,Series C,Tier 1 India
1909,2015-04-10,Whatfix,Interactive How-To Guides,Unknown,Bengaluru,"Helio Veture Parter, Powerhouse Vetures, GSF ad Other agel ivestors",Seed Funding,900.0,79200.0,No Remark,Tier 1 India
1910,2015-04-11,Zomato,Restaurant Reviews,Unknown,Gurgaon,Ifo Edge (Idia),Private Equity,25000.0,2200000.0,Late Stage,Tier 1 India
1911,2015-04-13,ZopNow,Online Grocer,Unknown,Bengaluru,"Dragoeer Ivestmet, Accel Parters, Qualcomm Vetures, Times Iteret",Private Equity,10000.0,880000.0,Series B,Tier 1 India
1912,2015-04-13,Nayi Disha,Edtech,Unknown,New Delhi,"Ajay Rela,",Seed Funding,300.0,26400.0,No Remark,Tier 1 India
1913,2015-04-13,The Porter,Logistics,Unknown,Mumbai,Kae Capital,Seed Funding,500.0,44000.0,No Remark,Tier 1 India
1914,2015-04-13,Commeasure,Online Hotel Booking,Unknown,Noida,Jugle Vetures,Seed Funding,1000.0,88000.0,No Remark,Tier 1 India
1915,2015-04-13,Capricoast,Online Kitchen Furniture,Unknown,Bengaluru,Accel Parters Idia,Seed Funding,1250.0,110000.0,No Remark,Tier 1 India
1916,2015-04-14,LocalOye,Hyper-Local Online Services,Unknown,Mumbai,"Tiger Global Maagemet, Lightspeed Veture Parters",Private Equity,5000.0,440000.0,Series A,Tier 1 India
1917,2015-04-15,Grofers,Hyper-Local Online/Mobile Grocery,Unknown,Gurgaon,"Tiger Global, Sequoia Capital",Private Equity,35000.0,3080000.0,Series B,Tier 1 India
1918,2015-04-15,PepperTap,Hyper-Local Online/Mobile Grocery,Unknown,Gurgaon,"SAIF Parters, Sequoia Capital",Private Equity,10000.0,880000.0,Series A,Tier 1 India
1919,2015-04-15,PolicyBazaar,Online Policy Aggregator,Unknown,Gurgaon,"PremjiIvest, Tiger Global, Ribbit Capital",Private Equity,40000.0,3520000.0,Series D,Tier 1 India
1920,2015-04-16,UrbanClap,Hyperlocal Services,Unknown,New Delhi,"SAIF Parters, Accel Parters, Kual Bahl, Rohit Basal",Seed Funding,1600.0,140800.0,No Remark,Tier 1 India
1921,2015-04-16,Taskbob,Ondemandmobile Handyman Services,Unknown,Mumbai,"Orios Veture Parters, Mayfield Idia",Seed Funding,1200.0,105600.0,No Remark,Tier 1 India
1922,2015-04-17,Robosoft,Mobile App Development,Unknown,Udupi,"Ascet Capital, Kalaari Capital",Private Equity,12000.0,1056000.0,Series B,Tier 2/3 India
1923,2015-04-20,Pastiwala,Material Collection & Recycling,Unknown,Vadodara,Agus Capital,Private Equity,4000.0,352000.0,Series A,Tier 2/3 India
1924,2015-04-20,1mg (Healthkartplus),Online Pharmacy & Drug Db,Unknown,Gurgaon,"Deep Kalra, Sequoia Capital, Omidyar Network, Itel Capital & Kae Capital",Private Equity,6000.0,528000.0,Series A,Tier 1 India
1925,2015-04-20,Freshdesk,Online / Mobile Customer Support,Unknown,Chennai,"Tiger Global, Google Capital & Accel Parters",Private Equity,50000.0,4400000.0,Series E,Tier 1 India
1926,2015-04-20,Sulekha.com,Online Classifieds & Listings,Unknown,Chennai,GIC vetures,Private Equity,28000.0,2464000.0,Series C,Tier 1 India
1927,2015-04-22,Eat.Shop.Love,Fashion Ecommerce,Unknown,Bengaluru,Udisclosed Ivestor,Private Equity,3500.0,308000.0,Series A,Tier 1 India
1928,2015-04-22,Avanti Learning,Private Coaching Centers,Unknown,New Delhi,"Michael & Susa Dell Foudatio, Pearso Learig Fud",Private Equity,1500.0,132000.0,Series A,Tier 1 India
1929,2015-04-23,Simplilearn,Online Certification Courses,Unknown,Bengaluru,"Mayfield Vetures, Kalaari Capital, Helio Vetures",Private Equity,15000.0,1320000.0,Series C,Tier 1 India
1930,2015-04-23,Craftstvilla,Ethnic Product Ecommerce,Unknown,Mumbai,"Sequoia Capital, Nexus veture Parters, Lightspeed Vetures, GFC",Private Equity,18000.0,1584000.0,Series B,Tier 1 India
1931,2015-04-23,HeadOut,Last Minute Travel Deals Mobile Marketplace,Unknown,Bengaluru,"Versio Oe Vetures, 500 Startups, Nexus Veture Parters ad Area Vetures",Seed Funding,1800.0,158400.0,No Remark,Tier 1 India
1932,2015-04-23,happay,Usiness Expense Management,Unknown,Bengaluru,AgelPrime,Seed Funding,500.0,44000.0,No Remark,Tier 1 India
1933,2015-04-23,Jugnoo,Logistics,Unknown,Chennai,"Rakesh Mathur, Vikas Taeja & others",Seed Funding,1000.0,88000.0,No Remark,Tier 1 India
1934,2015-04-24,Coverfox,Online Insurance Aggregator,Unknown,Mumbai,"Accel US, Accel Idia, SAIF Parters.",Private Equity,12000.0,1056000.0,Series B,Tier 1 India
1935,2015-04-27,Torqus,Restaurant Management Platform,Unknown,Pune,S S Mukherji & Others,Seed Funding,350.0,30800.0,No Remark,Tier 1 India
1936,2015-04-27,Grab,Food Delivery,Unknown,Mumbai,"Oliphas Capital, Haresh Chawla",Seed Funding,1000.0,88000.0,No Remark,Tier 1 India
